199A	132A	026A	102A	184A	165A	074A	031A	150A	003A	151A	012A	127A	008A	030A	009A	131A	027A	139A	041A	156A	025A	142A	106A
3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	4	0	0
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	2	2	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	2	10	0	0	0	0	0	0	0	12	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16	0
0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	22	0
0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
0	1	0	0	0	0	0	0	2	0	0	4	0	4	0	8	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
1	12	0	0	0	0	0	36	134	0	0	58	4	42	5	32	18	0	66	22	50	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0
0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	8	0	0	0	0	2
1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	9	0	0	0	0
0	5	0	0	0	0	0	0	2	0	0	4	0	0	0	0	2	0	6	0	2	0	0	0
0	0	0	0	0	0	0	24	0	0	0	34	6	0	28	0	0	0	30	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	18	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0
0	45	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
0	0	0	2	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	20	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0
0	8	0	0	0	0	0	8	2	0	0	2	0	0	2	0	2	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	14	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
1	2	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	6	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	25	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	10
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	24	0	1	0	0
0	0	0	0	0	0	2	0	0	0	0	0	0	32	0	0	4	0	0	0	0	0	0	0
2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	2	2	0	0	6	0	0	0	0	0	0	0	0	14	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
1	0	0	0	8	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	4	0	2	0	11	0	0	0
0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	3	0	0
0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
0	83	0	0	0	0	59	0	0	0	0	6	0	0	0	132	2	0	4	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	156	0	0	0	0	2	0	0	2	0	0	0	0	2
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	10	26	0	0	0	2
2	4	0	0	0	0	0	2	4	0	2	4	4	124	0	2	2	0	2	0	2	0	0	0
2	0	0	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	4	0	0	0
0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0	0	0	0	0	0	0	6	2	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
1	16	0	2	0	0	0	98	104	0	0	144	50	0	44	44	182	0	124	4	96	4	0	6
0	0	0	14	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
0	3	0	0	0	0	0	2	0	0	0	0	4	50	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0
3	14	0	0	0	0	0	0	2	0	0	26	0	4	0	12	0	0	18	10	0	0	0	0
0	7	0	0	0	0	0	14	0	0	0	17	2	0	0	0	2	0	16	0	0	0	0	0
0	97	0	0	2	0	0	58	0	0	0	0	12	11	6	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	16	0	0	0	8	0	6	4	32	0	0	2	0	0	0	0
1	0	0	4	0	0	39	8	6	0	0	14	2	2	6	0	0	0	14	11	2	0	0	0
0	0	0	2	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	65	4	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	14	0	8	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0
0	9	0	0	0	0	0	16	6	0	0	4	12	0	2	0	2	0	22	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	18	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0
0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	8	12	0	0	4	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	2	0	1	0	0	0
0	0	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	8	0	0	2	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	2	0	2	2	6	0	2	0	0	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	5	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	16
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	8	18	18	0	0	14	0	0	8	0	0	0	8	24	4	0	0	2
0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	16	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
0	3	0	0	0	0	0	12	0	0	0	2	8	0	2	0	4	0	0	0	2	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	4	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	6	0	2	0	0	0	0	0
0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	2	1	0	0	6	2	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	10	0	0	2	2	0	0	0	2	0	0	0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	10
0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	2
0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	14	0	0	0	0	0	0	0
0	2	0	0	3	0	0	2	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	0	0	0	0	0	0
0	0	4	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0
0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0
0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	2	2	0	0	0	0
0	11	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	2	0	0	0
0	2	0	0	0	0	0	0	8	0	0	0	0	0	11	0	0	0	0	0	0	0	0	16
0	2	0	8	0	0	2	2	4	0	2	0	0	2	2	0	0	0	8	6	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	7	0	0	0	0
0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	2	16	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	3	0	0	0
1	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0
1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
0	0	0	0	2	0	0	0	2	0	0	4	2	4	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
1	2	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
0	0	0	0	0	0	0	2	0	0	0	4	8	0	0	0	0	0	4	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	328	0	0	0	0	0	0	0	80
0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	16
0	0	0	0	0	0	0	18	0	0	0	0	0	0	2	0	0	0	32	2	11	0	0	0
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
18	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	12	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	2	0	0	0	0	4	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	13	0	0	0	0
1	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	2	2	1	0	0
0	0	0	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	2	12	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
0	0	0	0	0	0	2	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2
1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	8	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	4	0	0	2	0	0	0	0
0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	7	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	6	0	0	0	2	4	0	0	0	2	0	2	0	0	4	0	0
0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	6	0	0	0	0
0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	18	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	12	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	2	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0	0	0	0	0	0	0	5	8	0	0	4	0	0	2	0	0	0	2	0	8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	40	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	62	0
2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
1	0	0	2	0	0	0	8	4	0	0	20	2	0	4	0	12	0	8	2	52	12	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
0	0	26	0	0	0	1	0	2	30	0	0	0	0	0	0	2	48	4	0	0	0	56	0
0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	2	0	0	0	0	0	0	0	0
16	0	0	0	9	0	0	0	58	0	4	0	0	0	0	0	0	0	0	0	0	39	0	0
0	0	0	0	0	0	0	0	2	0	112	0	0	0	0	0	0	0	6	0	0	0	0	0
0	0	0	0	0	2	0	0	2	72	0	0	0	2	2	0	0	46	2	0	4	0	0	0
0	0	0	4	0	0	23	12	16	0	0	23	0	0	2	0	0	0	10	18	0	0	0	0
0	0	49	0	0	0	0	0	0	0	2	0	0	0	0	0	0	82	6	0	0	0	0	0
0	0	0	0	5	29	0	0	0	14	0	0	0	0	0	0	0	10	0	0	1	0	0	0
0	0	0	0	0	0	30	18	12	0	0	18	0	0	4	0	0	0	0	27	1	0	0	0
1	2	0	0	11	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	5	0	0
0	0	0	0	0	0	0	0	38	0	0	0	0	0	8	20	52	0	0	6	2	0	0	0
0	0	0	2	0	0	36	18	0	0	0	12	0	126	6	2	18	0	0	0	0	0	0	0
0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	69	1179	0	0	20	190	4	0	0	4	0	2	2	128	8	0	8	0	0	0
29	121	0	0	0	0	31	137	60	0	0	41	162	0	14	0	64	0	121	4	16	317	0	0
9	7	0	0	179	0	2	22	20	0	2	2	14	0	0	0	2	0	12	25	10	118	0	0
17	26	0	0	1	0	0	0	6	0	6	6	14	639	2	0	4	0	2	0	4	0	0	0
0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	740	0	2	0	0	6	0	0	8	0	0	20	0	2
0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	5	0	4	0	0	0	0	0	14	0	0	0	2	0	0	0	0	50
0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	12	40	0	0	0	2
0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40
1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0
0	0	0	0	0	0	0	0	6	0	0	0	0	0	6	4	6	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	14	0	0	0	12	0	0	6	34	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
0	7	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
3	2	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0
0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	14	0	0	0	0	6
0	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	32
0	0	0	0	0	7	0	0	4	42	0	0	0	0	0	0	0	22	0	0	4	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	2
0	8	0	0	0	0	3	4	8	0	0	4	8	0	0	0	4	0	14	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	2	0	0	0	0
0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	7	0	1	0	0
0	0	0	0	0	0	0	2	2	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0
0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	3	0	0	0
0	0	2	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	2	0	0	2	0	8	0	0	0	0	0	6	0	0	0	0	2
0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
